"Index","Country","Prediction","Company","Date","City","Advice","Info","Travellers","Severity","DIstance"
"846","UnitedKingdom","Kidanp","everbridge","2021-06-08 12:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.9 km
https://www.bristolpost.co.uk/news/bristol-news/nhs-nurses-protest-bristol-more-5399585
Media sources report that nurses, assistants, among other healthcare workers plan to hold
a strike at Millennium Square, located near Anchor Rd and Explore Ln, from 12:00 PM local
time today. The labor action has been organized by NHS Workers Say No to demand wage
increases and improved work conditions. The duration and expected level of participation
has not been immediately reported. Expect related disruptions.
","0"," Minor
"," 0.9 km"
"847","UnitedKingdom","Crime Risk","everbridge","2021-05-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.4 km
Media sources are reporting that protesters plan to gather at Castle Park near Newgate and
Fairfax St at 2:00 PM today. An unspecified group has organized the demonstration the
protest. The demonstration has been organized over recent clashes across the Palestinian
Territories. The size and duration of the protest have not been immediately reported.
Localized disruptions may occur in the area.
","0"," Minor
"," 0.4 km"
"848","RussianFederation","Kidanp","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 12.7 km
https://translate.google.com/translate?sl=auto&tl=en&u=https://www.rosbalt.ru/piter/2021/05/30/1904062.html?utm_source%3Dyxnews%26utm_medium%3Ddesktop%26utm_referrer%3Dhttps%253A%252F%252Fyandex.ru%252Fnews%252Fsearch%253Ftext%253D
Media sources report a fire at a packaging materials warehouse near Moskovskoye shosse and
respond.
","0"," Moderate
"," 12.7 km"
"849","RussianFederation","Crime Risk","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 15.7 km
https://forpost-sz.ru/a/2021-05-30/pozhar-na-sklade-v-bugrakh-lokalizovan
Media sources reported a fire at an unspecified warehouse along Ulitsa Shosseynaya. No
injuries were immediately indicated. The fire has since been contained.
","0"," Moderate
"," 15.7 km"
"850","Argentina","Kidanp","everbridge","0186-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 2.7 km
Government sources are reporting a bomb threat at Plaza Constitucion station, located
near Av. Brasil and Gral. Hornos. The station is being evacuated as a precaution and all
services have been suspended. Expect police activity and related disruptions in the area.
","0"," Moderate
"," 2.7 km"
"851","Argentina","Crime Risk","everbridge","0299-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.6 km
Media sources are reporting that protesters are gathering in the area of Avenida de Mayo
and Calle Bernardo de Irigoyen, and partially blocking traffic on Avenida de Mayo.
Localized disruptions may occur in the area. The cause, size, and duration of the
demonstration have not been immediately reported.
","0"," Minor
"," 0.6 km"
"852","Argentina","Crime Risk","everbridge","2021-06-01 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.4 km
Government sources report that police are responding to an unspecified situation in the
area of Cl Talcahuano and Cl Lavalle. The intersection has been closed as a result of the
police operation. Expect increased police activity and possible localized disruptions in the
area as authorities respond at the scene.
","0"," Minor
"," 0.4 km"
"853","UnitedStates","Crime Risk","everbridge","2021-06-16 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.2 km
Media sources are reporting that hundreds of protesters are marching northwest along the
16th St Mall in support of Palestine in the area of Tremont St. Localized disruptions may
occur in the area. The duration of the demonstration has not been immediately reported.
","0"," Minor
"," 0.2 km"
"854","UnitedStates","Kidanp","everbridge","1984-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 13.8 km
https://kdvr.com/news/local/adams-county-firefighters-battle-warehouse-fire/
Media sources are reporting a fire at an unspecified warehouse near E 84th Ave and
Rosemary St. There were no immediate reports of injuries, widespread evacuations, or
hazmat concerns. Expect associated disruptions.
","0"," Moderate
"," 13.8 km"
"855","UnitedStates","Crime Risk","everbridge","2021-06-03 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 6.0 km
Government sources are reporting firefighters are responding to and industrial fire at
Brannan Sand and Gravel near Lipan St and Galapago St. There were no immediate reports
of injuries or localized evacuations. Associated disruptions are expected as firefighting
operations remain ongoing.
","0"," Moderate
"," 6.0 km"
"856","UnitedStates","Kidanp","everbridge","0105-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 15.7 km
https://www.9news.com/article/news/local/northglenn-house-explosion-fire/73-eb3dabf8-
9fa6-4430-8313-c5b026735f41
Multiple sources report that authorities are responding to a house explosion near Ura Ln
and W 105th Pl. The explosion has resulted in a structure fire. Updated reports indicate
that nearby residents have been evacuated as a precaution. No injuries have been
specified at this time. Details regarding the cause of the explosion were not immediately
reported. Expect continued associated disruptions.
","0"," Moderate
"," 15.7 km"
"857","Spain","Crime Risk","everbridge","0256-06-08 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 3.3 km
Media sources are reporting a high-rise fire in the Hotel Nuevo Madrid, located near Cl
Bausa and Cl de Serrano Galvache. No injuries were immediately reported. Large clouds of
smoke has been reported in the vicinity. Debris from the structure has reportedly fallen in
the vicinity. Avoid the area, and expect associated disruptions as firefighters respond.
","0"," Moderate
"," 3.3 km"
"858","Spain","Kidanp","everbridge","2021-05-06 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 3.4 km
https://solutions.n-c4.net/AttRequest?id=76BB70DB2E8F01C8D66D30F2C460A28D
","0"," Severe
"," 3.4 km"
"859","Spain","Crime Risk","everbridge","2021-05-21 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",":
https://solutions.n-c4.net/AttRequest?id=17F27F33248359C048E437DC093E64DF
","0"," Severe
",
"860","UnitedStates","Crime Risk","everbridge","2021-05-14 00:00:00",,"
• Avoid affected areas. If you are nearby, minimise movement until the situation
stabilises.
• If planning to travel near an affected area in the coming hours, ensure routes are clear
prior to setting out.
• Monitor our alerts on the Palestinian Territories for updates.
",": 0.9 km
Media sources are reporting that around 4,000 nursing and group home employees
throughout Connecticut plan to participate in a strike starting at 6:00 AM local time on
Friday, May 14. The action is expected to affect approximately 200 group homes and 33
nursing homes. Journey Found Inc., Mosaic, Network Inc., Oak Hill, Sunrise Northeast, and
Whole Life Inc. are also expected to be impacted by the strike. SEIU District 1199 New
England has organized the action to demand higher wages and better benefits, as well as
an increase in funding and resources for treating patients safely amid the COVID-19
pandemic. The strike is planned to occur if an agreement on a new contract is not reached
between the union and the nursing and group home owners. Governor Ned Lamont has
requested assistance from the Connecticut National Guard if the strike goes ahead. Expect
associated disruptions.
","0"," Moderate
"," 0.9 km"
